"","Cell_ID","Pearson_Correlation","mean_intensity_KRAS","mean_intensity_BRAF","sum_intensity_KRAS","sum_intensity_BRAF","Area_Pixels","Area","KRAS_type","BRAF_type","image_no"
"1077",14,0.564657257559712,19.2788606247476,9.90944462797783,525214,269963,27243,33.9279990363,"KRASG12D","BRAF_WT",13
"1078",15,-0.0959490280266871,5.22432803954257,1.89488461875932,178625,64788,34191,42.5809277631,"KRASG12D","BRAF_WT",13
"1079",16,0.0468656432948546,3.68782203120803,5.08012014358624,151020,208036,40951,50.9997242791,"KRASG12D","BRAF_WT",13
"1080",17,0.108320465968563,17.1814998141373,6.03697689433217,878198,308568,51113,63.6553175033,"KRASG12D","BRAF_WT",13
"1081",18,0.850841621960423,79.3780827288767,77.3831209566752,8098152,7894626,102020,127.054085882,"KRASG12D","BRAF_WT",13
"1082",19,-0.0669845310739147,4.58477602740968,3.83019415187716,252910,211285,55163,68.6991231083,"KRASG12D","BRAF_WT",13
"1083",20,0.292608510847016,5.36814411986461,3.50138761891012,334634,218266,62337,77.6335086417,"KRASG12D","BRAF_WT",13
"1084",21,0.0117911804311652,5.58124957299993,2.91075698572112,326771,170419,58548,72.9147482868,"KRASG12D","BRAF_WT",13
"1085",22,0.699057738587476,16.2185715580531,14.6331686757908,715758,645791,44132,54.9612911012,"KRASG12D","BRAF_WT",13
"1086",23,0.280358558446682,17.249356560375,7.28679797350383,636691,268963,36911,45.9683725151,"KRASG12D","BRAF_WT",13
"1087",24,0.33860631590712,39.5033811921993,16.4408884746011,9153842,3809732,231723,288.5841398043,"KRASG12D","BRAF_WT",13
"1088",25,0.968269403962445,177.164940600345,205.414056407001,19535978,22651008,110270,137.328504707,"KRASG12D","BRAF_WT",13
"1089",26,0.911561313370928,102.410753348428,90.6051444909238,10674068,9443593,104228,129.8038939748,"KRASG12D","BRAF_WT",13
"1090",27,-0.0251877986836024,10.6399171465784,24.2350965838656,1356100,3088860,127454,158.7291850814,"KRASG12D","BRAF_WT",13
"1091",28,0.0154701580025632,9.28860734725823,7.16763684390745,759548,586112,81772,101.8375486252,"KRASG12D","BRAF_WT",13
"1092",29,0.25434265319703,11.8665581458442,3.40580973974381,612350,175750,51603,64.2655557123,"KRASG12D","BRAF_WT",13
"1093",30,0.933181202894606,63.1854659663183,59.6724517607985,7001076,6611827,110802,137.9910490482,"KRASG12D","BRAF_WT",13
"1094",31,-0.0875195645792432,4.8501492194674,2.90484389348026,84509,50614,17424,21.6995725584,"KRASG12D","BRAF_WT",13
"1095",32,0.208040708237936,5.84945294931673,5.3606966787753,541051,495843,92496,115.1930477136,"KRASG12D","BRAF_WT",13
"1096",33,0.60928861568002,19.7586311457656,8.44658147426179,1368384,584968,69255,86.2490758455,"KRASG12D","BRAF_WT",13
"1097",34,0.278185023260818,8.21274077396526,4.08512122797837,659171,327880,80262,99.9570186342,"KRASG12D","BRAF_WT",13
"1098",35,0.150134903649097,10.4394825765576,3.74955649419219,988619,355083,94700,117.93787427,"KRASG12D","BRAF_WT",13
"1099",36,0.820059064144923,782.01478120884,1304.53721435889,74809098,124794639,95662,119.1359337742,"KRASG12D","BRAF_WT",13
"1100",37,0.932200353950803,104.961606189968,95.3739994663821,7867922,7149235,74960,93.353992136,"KRASG12D","BRAF_WT",13
"1101",38,0.887385835796335,1127.77159789655,1366.58169407269,121599717,147348938,107823,134.2810498143,"KRASG12D","BRAF_WT",13
"1102",39,0.886679051627342,193.798493598353,134.527912078073,17316283,12020338,89352,111.2775601032,"KRASG12D","BRAF_WT",13
"1103",40,0.90230334135904,1821.29587809691,2213.39648260093,116297027,141334219,63854,79.5227563214,"KRASG12D","BRAF_WT",13
"1104",41,0.641087471384731,14.6462375931586,25.1213895662328,1705818,2925838,116468,145.0473953588,"KRASG12D","BRAF_WT",13
"1105",42,0.00753639150675116,6.31085001450537,3.96040034812881,87014,54606,13788,17.1713559708,"KRASG12D","BRAF_WT",13
"1106",43,0.412449228563991,8.3926378471936,7.28984999587901,814623,707582,97064,120.8819622824,"KRASG12D","BRAF_WT",13
"1107",44,0.951880409779411,117.86797405227,104.837442348794,12573684,11183639,106676,132.8525942516,"KRASG12D","BRAF_WT",13
"1108",45,0.83338868334347,136.882695104217,92.9667781941998,11577949,7863409,84583,105.3383233303,"KRASG12D","BRAF_WT",13
"1109",46,0.181207031784636,8.70305057630077,5.79369523324728,239360,159344,27503,34.2517989023,"KRASG12D","BRAF_WT",13
"1110",47,0.1196518382078,9.4302680080929,6.90793630996924,1361014,996981,144324,179.7388148484,"KRASG12D","BRAF_WT",13
"1111",48,0.873744251466404,208.731283632367,205.81979474443,14623505,14419529,70059,87.2503646619,"KRASG12D","BRAF_WT",13
"1112",49,0.919631132666884,208.051033386328,215.156904383375,18320974,18946717,88060,109.668523846,"KRASG12D","BRAF_WT",13
"1113",50,0.120568794982825,12.2308729849194,17.6051579563183,752639,1083351,61536,76.6359559776,"KRASG12D","BRAF_WT",13
"1114",51,0.929914533790726,58.2681907727504,87.6056812404677,3667633,5514252,62944,78.3894567904,"KRASG12D","BRAF_WT",13
"1115",52,0.179032622334147,14.5104834012813,9.25452692328056,1096238,699161,75548,94.0862779868,"KRASG12D","BRAF_WT",13
"1116",1,0.0580650907188778,17.2262483936112,27.9974986230953,750651,1220019,43576,54.2688575416,"KRASG12D","BRAF_WT",14
"1117",2,0.89276005516245,23.1659283578062,15.7140158755144,1030212,698818,44471,55.3834763111,"KRASG12D","BRAF_WT",14
"1118",3,0.824651065273886,43.7846976437099,42.2439631565845,4045312,3902962,92391,115.0622823831,"KRASG12D","BRAF_WT",14
"1119",4,0.135348863900177,5.04010444563471,3.68324852704874,150558,110026,29872,37.2021138352,"KRASG12D","BRAF_WT",14
"1120",5,0.0439582148892377,5.26378442909525,3.96256502089196,308642,232345,58635,73.0230967035,"KRASG12D","BRAF_WT",14
"1121",6,0.210222336743248,8.91144855826651,4.66765483705852,417840,218857,46888,58.3935696808,"KRASG12D","BRAF_WT",14
"1122",7,0.0914226786614156,3.91478851497376,3.96022434907893,152160,153926,38868,48.4055891988,"KRASG12D","BRAF_WT",14
"1123",8,0.0989307374707921,30.2508146605301,6.70057446165216,900476,199456,29767,37.0713485047,"KRASG12D","BRAF_WT",14
"1124",9,0.827291995003695,49.1177623090524,45.6266585960273,3083564,2864396,62779,78.1839684139,"KRASG12D","BRAF_WT",14
"1125",10,0.00682067482084778,6.49314483347802,4.56634009893487,471227,331393,72573,90.3812602893,"KRASG12D","BRAF_WT",14
"1126",11,0.00512990411057711,5.9051107422881,4.98772964001602,515900,435753,87365,108.8029818965,"KRASG12D","BRAF_WT",14
"1127",12,0.729559413793793,67.4903786229973,100.140212274327,7039179,10444524,104299,129.8923162459,"KRASG12D","BRAF_WT",14
"1128",13,0.878408880419751,628.116530941704,1095.06855246637,175087483,305250359,278750,347.150817875,"KRASG12D","BRAF_WT",14
"1129",14,-0.044826901718157,5.60776766969909,2.48262188010264,48081,21286,8574,10.6779232734,"KRASG12D","BRAF_WT",14
"1130",15,0.896892594276523,125.33601360084,103.652024946438,14449613,11949731,115287,143.5765967367,"KRASG12D","BRAF_WT",14
"1131",16,-0.0719970444580646,11.3719114284121,3.34603156896648,203887,59991,17929,22.3284915289,"KRASG12D","BRAF_WT",14
"1132",17,0.939043981774689,70.2053905047003,84.7840083129637,13039528,15747273,185734,231.3101704294,"KRASG12D","BRAF_WT",14
"1133",18,0.719622683303779,49.9455656098778,60.5409695549335,4603283,5579819,92166,114.7820709606,"KRASG12D","BRAF_WT",14
"1134",19,0.145262217317256,39.3744082773545,5.22710878679951,3493455,463770,88724,110.4954588884,"KRASG12D","BRAF_WT",14
"1135",20,0.357146235986581,7.45650886543352,5.40738031374462,642162,465689,86121,107.2537240761,"KRASG12D","BRAF_WT",14
"1136",21,0.154785797381872,19.385760443111,10.4367066697438,335994,180889,17332,21.5849972212,"KRASG12D","BRAF_WT",14
"1137",22,0.209371838396977,11.8918514400564,7.69381427868888,556170,359832,46769,58.2453689729,"KRASG12D","BRAF_WT",14
"1138",23,0.429000487253733,26.8953675108091,6.19252625077208,870872,200514,32380,40.325537158,"KRASG12D","BRAF_WT",14
"1139",24,0.881414715388764,43.2160417738351,61.1070454523396,4452592,6295920,103031,128.3131692071,"KRASG12D","BRAF_WT",14
"1140",25,0.0642869219637922,5.55572235794342,4.33569550379501,595829,464986,107246,133.5624631886,"KRASG12D","BRAF_WT",14
"1141",26,0.875859502117122,84.1887019395049,119.817865587797,12318996,17532469,146326,182.2320738166,"KRASG12D","BRAF_WT",14
"1142",27,0.0870328403636548,7.22669144469681,4.26513868814096,524983,309841,72645,90.4709279445,"KRASG12D","BRAF_WT",14
"1143",28,0.896393217745935,146.607234786709,119.310357023559,14922564,12144124,101786,126.7626660026,"KRASG12D","BRAF_WT",14
"1144",29,0.833403307116723,867.713998988558,1237.1615936532,109810942,156565274,126552,157.6058486232,"KRASG12D","BRAF_WT",14
"1145",30,-0.0787375287266578,37.9934633464617,95.191602083598,5980931,14985062,157420,196.048365022,"KRASG12D","BRAF_WT",14
"1146",31,0.762253020792618,37.7800692940667,40.0537721957557,4361709,4624208,115450,143.779594345,"KRASG12D","BRAF_WT",14
"1147",32,0.903481682642517,90.7122328441819,84.6809874653143,10428369,9735011,114961,143.1706015201,"KRASG12D","BRAF_WT",14
"1148",33,0.0923546925826173,118.526709077098,311.592166729966,12483233,32816887,105320,131.163853412,"KRASG12D","BRAF_WT",14
"1149",34,0.90422458863368,1083.74550603223,1580.0290179263,174898101,254989823,161383,200.9838222103,"KRASG12D","BRAF_WT",14
"1150",35,0.432152062228876,17.0323224219649,8.99873328196088,1613523,852477,94733,117.9789719453,"KRASG12D","BRAF_WT",14
"1151",36,0.430419598126071,24.0624780822604,7.29153724763288,3842489,1164371,159688,198.8728961608,"KRASG12D","BRAF_WT",14
"1152",37,0.667697309146459,26.53064131309,17.1608921679195,5904633,3819311,222559,277.1714399119,"KRASG12D","BRAF_WT",14
"1153",38,0.631312341603341,33.3524420506135,42.5999519709081,2916571,3725238,87447,108.9051033927,"KRASG12D","BRAF_WT",14
"1154",39,0.0948604519113952,6.00510623566576,3.77358027896779,416316,261611,69327,86.3387435007,"KRASG12D","BRAF_WT",14
"1155",40,0.067761860546013,9.01557431846882,6.08409884368733,728224,491437,80774,100.5946552934,"KRASG12D","BRAF_WT",14
"1156",41,-0.0519332952200003,28.6130574519903,98.6883558909251,2866685,9887389,100188,124.7725422108,"KRASG12D","BRAF_WT",14
"1157",42,-0.047821262254516,36.6717378761653,101.172345206644,2415274,6663413,65862,82.0234875942,"KRASG12D","BRAF_WT",14
"1158",43,0.0579769428808576,3.74164198053322,5.0752750740584,70732,95943,18904,23.5427410264,"KRASG12D","BRAF_WT",14
"1159",44,0.0788814413904828,26.6734145467574,8.68873163740595,297782,97001,11164,13.9034680924,"KRASG12D","BRAF_WT",14
"1160",45,0.945563645298347,668.40343335394,923.805478149222,70279279,97133527,105145,130.9459111945,"KRASG12D","BRAF_WT",14
"1161",46,0.225719234787283,7.44871057030886,8.55762010468908,271796,312259,36489,45.4428204249,"KRASG12D","BRAF_WT",14
"1162",47,0.902752105999802,203.204641456724,182.764241598088,12074623,10860034,59421,74.0019686061,"KRASG12D","BRAF_WT",14
"1163",48,-0.120700267984496,14.6287223618626,7.76896860222383,343380,182361,23473,29.2329009793,"KRASG12D","BRAF_WT",14
"1164",49,0.00791192962687202,31.2490688160225,47.7028759846126,511766,781230,16377,20.3956554057,"KRASG12D","BRAF_WT",14
"1165",1,0.576626052335118,143.626949458484,88.977274368231,7956933,4929341,55400,68.99427914,"KRASWT","BRAF_AAAA",50
"1166",2,0.356507389949382,85.7815226011102,78.1545420705951,10600709,9658182,123578,153.9020763098,"KRASWT","BRAF_AAAA",50
"1167",3,-0.200870250671669,379.865741649924,586.928652355847,50291945,77705832,132394,164.8813825354,"KRASWT","BRAF_AAAA",50
"1168",4,0.0479173200610946,23.3203438146642,21.9687151808066,1611599,1518192,69107,86.0647589987,"KRASWT","BRAF_AAAA",50
"1169",5,0.595066636710817,209.009743679775,147.919759480337,23810390,16851019,113920,141.874156672,"KRASWT","BRAF_AAAA",50
"1170",6,0.168134268799816,328.124524224244,316.847542094058,40690066,39291630,124008,154.4375914728,"KRASWT","BRAF_AAAA",50
"1171",7,-0.091851331760346,558.733798818262,807.146826564451,70259099,101496292,125747,156.6033144227,"KRASWT","BRAF_AAAA",50
"1172",8,0.718573579139399,62.7450209419609,22.9723836795168,8808648,3225047,140388,174.8369830308,"KRASWT","BRAF_AAAA",50
"1173",9,0.239104246448536,25.2552002426627,10.5453292031656,5495178,2294516,217586,270.9781447826,"KRASWT","BRAF_AAAA",50
"1174",10,0.37905378851461,757.645994935895,259.897190627386,18850990,6466502,24881,30.9864017921,"KRASWT","BRAF_AAAA",50
"1175",11,-0.0404062984068251,39.3630867427847,71.5007334284808,3971578,7214138,100896,125.6542741536,"KRASWT","BRAF_AAAA",50
"1176",12,0.217018530304325,386.368906586555,522.847714261422,54530562,73792635,141136,175.7685303376,"KRASWT","BRAF_AAAA",50
"1177",13,0.211921849306738,18.762968591692,6.58589159067883,740762,260011,39480,49.167764268,"KRASWT","BRAF_AAAA",50
"1178",14,0.446102553011976,94.7494494285648,38.9694461830911,4087207,1681025,43137,53.7221339217,"KRASWT","BRAF_AAAA",50
"1179",1,0.668732776632575,116.780754916516,10.3870167375079,11484453,1021480,98342,122.4735631622,"KRASWT","BRAF_AAAA",51
"1180",2,0.527482970410816,235.437283378082,25.6650109836466,19291731,2102991,81940,102.046773154,"KRASWT","BRAF_AAAA",51
"1181",3,0.332147611195894,38.299593633593,6.63754374082854,3392961,588020,88590,110.328577419,"KRASWT","BRAF_AAAA",51
"1182",4,0.579012610150213,157.864461929835,20.3147271687472,16010298,2060279,101418,126.3043646538,"KRASWT","BRAF_AAAA",51
"1183",5,0.834517509889736,755.733436544798,245.960978127109,19037681,6196003,25191,31.3724708631,"KRASWT","BRAF_AAAA",51
"1184",6,-0.218870189850444,1272.79128743238,2318.80296619194,179277744,326612673,140854,175.4173320214,"KRASWT","BRAF_AAAA",51
"1185",7,0.62352500007091,277.750972841783,104.420904912343,40969935,15402710,147506,183.7016270546,"KRASWT","BRAF_AAAA",51
"1186",8,0.733595409281434,379.905597349339,223.710280818011,55954016,32948945,147284,183.4251517844,"KRASWT","BRAF_AAAA",51
"1187",9,0.750156576360873,99.0596785241764,48.7971587017106,10556889,5200362,106571,132.7218289211,"KRASWT","BRAF_AAAA",51
"1188",10,-0.176149939481444,1322.54151064913,2452.00557918701,176601613,327421209,133532,166.2986296412,"KRASWT","BRAF_AAAA",51
"1189",11,0.773168157009613,479.109393466149,156.498026760088,45404239,14831005,94768,118.0225603888,"KRASWT","BRAF_AAAA",51
"1190",12,0.373948253577457,75.3757272118111,9.43429022795955,16985694,2125989,225347,280.6435707827,"KRASWT","BRAF_AAAA",51
"1191",13,0.0542812124307114,28.7207722174288,11.2422346850733,266299,104238,9272,11.5472013752,"KRASWT","BRAF_AAAA",51
"1192",14,0.623371995786478,60.4640435586604,5.72596055064722,1177114,111473,19468,24.2451376588,"KRASWT","BRAF_AAAA",51
"1193",15,0.1834347202005,13.3919735327963,4.66621116225547,186202,64879,13904,17.3158205264,"KRASWT","BRAF_AAAA",51
"1194",1,0.340126377511513,31.2630769230769,5.92855384615385,1524075,289017,48750,60.712474875,"KRASWT","BRAF_AAAA",52
"1195",2,0.490925368231358,122.874011381173,9.6670524691358,5095831,400912,41472,51.6485693952,"KRASWT","BRAF_AAAA",52
"1196",3,0.0255877835480963,25.1813793905559,30.8771225866481,433019,530963,17196,21.4156249836,"KRASWT","BRAF_AAAA",52
"1197",4,-0.0904966749491511,1874.90247018128,3447.1610282614,261252660,480334312,139342,173.5343112622,"KRASWT","BRAF_AAAA",52
"1198",5,-0.0833995369165998,36.6285790102163,97.3542258192915,2760696,7337588,75370,93.864599617,"KRASWT","BRAF_AAAA",52
"1199",6,-0.112790171215601,2176.12073336235,3442.65799469098,254952129,403338368,117159,145.9079557719,"KRASWT","BRAF_AAAA",52
"1200",7,-0.157290296992499,118.085237275928,360.364416613316,11804745,36024910,99968,124.4985577088,"KRASWT","BRAF_AAAA",52
"1201",8,0.676658382945469,207.439607214537,116.758563558238,15400109,8668039,74239,92.4560701999,"KRASWT","BRAF_AAAA",52
"1202",9,-0.0626392535305368,91.0555050260457,314.048453206393,7708668,26587028,84659,105.4329725219,"KRASWT","BRAF_AAAA",52
"1203",10,0.632510442265509,61.7069393997324,43.259978971516,6455780,4525859,104620,130.292084542,"KRASWT","BRAF_AAAA",52
"1204",11,0.763979512908684,158.962668091183,77.2274226189865,15473903,7517549,97343,121.2294244463,"KRASWT","BRAF_AAAA",52
"1205",12,0.373443464698146,40.3602819237148,70.2166666666667,486745,846813,12060,15.019332246,"KRASWT","BRAF_AAAA",52
"1206",13,0.871659239782716,211.400258772678,67.6190638685094,14868203,4755784,70332,87.5903545212,"KRASWT","BRAF_AAAA",52
"1207",14,0.660416119870493,769.202520252025,634.190444044404,10255008,8455027,13332,16.6034608212,"KRASWT","BRAF_AAAA",52
"1208",15,0.724382966382735,44.5766589384199,20.0158077774265,5075855,2279160,113868,141.8093966988,"KRASWT","BRAF_AAAA",52
"1209",16,0.822147454366886,283.940892588329,250.549366864429,12826178,11317816,45172,56.2564905652,"KRASWT","BRAF_AAAA",52
"1210",1,-0.183781196439658,949.437415395722,1564.94497660087,73645012,121388087,77567,96.6007084847,"KRASWT","BRAF_AAAA",53
"1211",2,-0.0939923103374154,1576.4832506641,2781.50668798044,134124042,236645026,85078,105.9547884598,"KRASWT","BRAF_AAAA",53
"1212",3,0.386152660781915,40.738680786812,24.3622975572424,1969593,1177844,48347,60.2105850827,"KRASWT","BRAF_AAAA",53
"1213",4,0.315561372976545,48.2340285141982,22.1108518911276,2046811,938274,42435,52.8478742835,"KRASWT","BRAF_AAAA",53
"1214",5,-0.217913323575729,1411.65812560101,2524.08599748502,95421031,170615593,67595,84.1817382395,"KRASWT","BRAF_AAAA",53
"1215",6,0.365084057111127,21.4553314121037,6.56139516919695,1444330,441700,67318,83.8367668438,"KRASWT","BRAF_AAAA",53
"1216",7,0.251446051338425,18.5104447439353,6.43456873315364,274695,95489,14840,18.481500044,"KRASWT","BRAF_AAAA",53
"1217",8,0.572513693614888,89.480263393657,20.4637968106074,9987787,2284169,111620,139.009773242,"KRASWT","BRAF_AAAA",53
"1218",9,0.521411506806968,51.3153425481258,11.7950724425701,6315020,1451537,123063,153.2607034983,"KRASWT","BRAF_AAAA",53
"1219",10,0.714307161523443,354.032098161011,99.8595004232837,34710369,9790525,98043,122.1011933163,"KRASWT","BRAF_AAAA",53
"1220",11,-0.0949197138706191,2474.54714530042,3895.48625688091,264774070,416813134,106999,133.2548533159,"KRASWT","BRAF_AAAA",53
"1221",12,0.455781153421515,67.6316723927229,50.4648827503516,5866236,4377223,86738,108.0221260658,"KRASWT","BRAF_AAAA",53
"1222",13,0.745760836390854,248.2747763956,123.081371440321,19319750,9577700,77816,96.9108091256,"KRASWT","BRAF_AAAA",53
"1223",14,0.809380693550263,127.196126802765,50.7740202149335,12735385,5083698,100124,124.6928376284,"KRASWT","BRAF_AAAA",53
"1224",15,0.0150953005292322,1503.36308961678,2619.95904369004,120984648,210843824,80476,100.2235308316,"KRASWT","BRAF_AAAA",53
"1225",16,0.597892378749592,105.34940739776,28.9526352348702,9706473,2667580,92136,114.7447094376,"KRASWT","BRAF_AAAA",53
"1226",17,0.741905363910133,424.73312117012,322.177569667348,46577933,35331281,109664,136.5738019424,"KRASWT","BRAF_AAAA",53
"1227",18,0.0563530334322115,23.9886530014641,6.98847961778531,2490406,725516,103816,129.2907957256,"KRASWT","BRAF_AAAA",53
"1228",19,0.0572244359344613,29.5313339666169,3.30614737413489,1088082,121815,36845,45.8861771645,"KRASWT","BRAF_AAAA",53
"1229",1,-0.0680397325656866,30.2532210232512,108.292571086799,1213971,4345456,40127,49.9735277807,"KRASWT","BRAF_AAAA",54
"1230",2,0.251659293176565,514.302063631953,735.881875885015,103875645,148629006,201974,251.5352082134,"KRASWT","BRAF_AAAA",54
